PID,AGE,GENDER,ZIP CODE,COUNTY,PROGRAM START DATE,POSITION,JOB START DATE,JOB TERMINATION DATE,WAGE,HOURS PER WEEK,EDUCATION,Quarter and Year
PID10527,25,female,10462,Bronx,2015/6/25,Customer Service,2015/8/6,2015/8/7,10,40,HS Graduate,Q3-2015
PID10863,31,female,11205,Brooklyn,2014/10/23,Customer Service,2014/12/4,2015/2/6,10,30,HS Graduate,Q4-2014
PID18652,41,male,11207,Brooklyn,2012/9/28,Customer Service,2012/11/9,2013/1/15,11,30,HS Graduate,Q4-2012
PID08456,59,female,11213,Brooklyn,2012/12/12,Customer Service,2013/1/22,,17,40,HS Graduate,Q1-2013
PID10874,30,female,11216,Brooklyn,2012/7/4,Customer Service,2012/8/14,,10,30,College,Q3-2012
PID18658,35,male,11214,Brooklyn,2012/9/14,Customer Service,2012/10/25,,10,30,College,Q4-2012
PID10808,48,male,11214,Brooklyn,2012/2/23,Customer Service,2012/4/4,2012/5/7,11,30,HS Graduate,Q2-2012
PID16929,31,male,11212,Brooklyn,2013/10/29,Customer Service,2013/12/9,2013/12/20,9,40,HS Graduate,Q4-2013
PID04880,36,female,10456,Bronx,2015/5/1,Customer Service,2015/6/10,,10,30,HS Graduate,Q2-2015
PID10804,49,female,11226,Brooklyn,2014/12/12,Customer Service,2015/1/20,,10,30,HS Graduate,Q1-2015
PID18656,37,female,11412,Saint Albans,2014/10/3,Customer Service,2014/11/11,2014/12/1,12.25,22,HS Graduate,Q4-2014
PID18664,34,female,11236,Brooklyn,2014/9/26,Customer Service,2014/11/4,2015/1/2,12.25,30,HS Graduate,Q4-2014
PID10853,33,female,11226,Brooklyn,2013/6/6,Customer Service,2013/7/15,,10,30,HS Graduate,Q3-2013
PID10655,57,female,11233,Brooklyn,2012/12/6,Customer Service,2013/1/14,2013/1/22,10,30,HS Graduate,Q1-2013
PID10764,28,female,11419,South Richmond Hill,2013/10/3,Customer Service,2013/11/11,2013/11/11,9.5,37.7,HS Graduate,Q4-2013
PID10828,40,male,11207,Brooklyn,2011/7/8,Customer Service,2011/8/16,2011/8/20,10,30,HS Graduate,Q3-2011
PID10724,33,female,11236,Brooklyn,2014/12/5,Customer Service,2015/1/12,2015/1/21,10,30,HS Graduate,Q1-2015
PID15979,27,female,11213,Brooklyn,2014/10/3,Customer Service,2014/11/10,2014/12/5,9,40,HS Graduate,Q4-2014
PID10524,58,male,11414,Howard Beach,2014/2/9,Customer Service,2014/3/18,,8,34,HS Graduate,Q1-2014
PID10879,28,female,11202,Brooklyn,2014/4/2,Customer Service,2014/5/9,,10,30,HS Graduate,Q2-2014
PID10842,36,female,11236,Brooklyn,2014/6/7,Customer Service,2014/7/14,2014/7/23,10,30,HS Graduate,Q3-2014
PID12896,60,male,11216,Brooklyn,2012/12/3,Customer Service,2013/1/9,2013/1/25,7.25,30,HS Graduate,Q1-2013
PID10783,58,female,11434,Jamaica,2013/10/27,Customer Service,2013/12/2,,10,30,HS Graduate,Q4-2013
PID10878,29,male,11207,Brooklyn,2013/2/21,Customer Service,2013/3/29,2013/3/29,11,30,HS Graduate,Q1-2013
PID18686,23,female,11226,Brooklyn,2012/10/4,Customer Service,2012/11/9,2012/12/26,13,30,HS Graduate,Q4-2012
PID00777,24,female,11422,Rosedale,2015/1/14,Customer Service,2015/2/18,2015/4/20,12,30,HS Graduate,Q1-2015
PID18663,35,male,11221,Brooklyn,2013/10/4,Customer Service,2013/11/8,,12,40,HS Graduate,Q4-2013
PID01713,44,female,11355,Flushing,2014/5/21,Customer Service,2014/6/25,,8.5,30,HS Graduate,Q2-2014
PID10880,28,female,11233,Brooklyn,2014/3/17,Customer Service,2014/4/21,2014/5/5,10,30,HS Graduate,Q2-2014
PID10723,33,female,11207,Brooklyn,2015/2/9,Customer Service,2015/3/16,,10,30,HS Graduate,Q1-2015
PID16095,32,female,11233,Brooklyn,2014/7/12,Customer Service,2014/8/16,2014/10/7,9,24,HS Graduate,Q3-2014
PID10851,34,female,11208,Brooklyn,2015/7/6,Customer Service,2015/8/10,,12,30,HS Graduate,Q3-2015
PID10666,52,female,11224,Brooklyn,2013/9/10,Customer Service,2013/10/14,,10,30,HS Graduate,Q4-2013
PID18682,25,male,11216,Brooklyn,2013/10/13,Customer Service,2013/11/16,,12,25,HS Graduate,Q4-2013
PID04757,37,female,11205,Brooklyn,2014/7/9,Customer Service,2014/8/12,,10.28,30,HS Graduate,Q3-2014
PID17740,43,female,11105,Astoria,2013/4/17,Customer Service,2013/5/20,,9,25,HS Graduate,Q2-2013
PID02148,29,female,11212,Brooklyn,2014/1/29,Customer Service,2014/3/3,,9,40,HS Graduate,Q1-2014
PID10677,48,male,11418,Richmond Hill,2015/2/11,Customer Service,2015/3/16,2015/3/20,11.5,30,HS Graduate,Q1-2015
PID00941,52,female,11207,Brooklyn,2014/9/6,Customer Service,2014/10/9,,8.5,30,HS Graduate,Q4-2014
PID08280,28,female,11208,Brooklyn,2013/2/3,Customer Service,2013/3/7,,9,20,HS Graduate,Q1-2013
PID05067,25,male,11223,Brooklyn,2013/12/26,Customer Service,2014/1/27,,9,30,HS Graduate,Q1-2014
PID10833,38,male,11101,Long Island City,2014/5/8,Customer Service,2014/6/9,2015/1/5,10,30,HS Graduate,Q2-2014
PID13719,34,female,10451,Bronx,2015/3/5,Customer Service,2015/4/6,,12,40,HS Graduate,Q2-2015
PID12929,27,female,10466,Bronx,2015/8/9,Customer Service,2015/9/10,,10.5,30,HS Graduate,Q3-2015
PID04748,58,female,11206,Brooklyn,2015/8/15,Customer Service,2015/9/15,,10.82,20,HS Graduate,Q3-2015
PID10731,31,female,10466,Bronx,2012/7/15,Customer Service,2012/8/14,,10,30,College,Q3-2012
PID10740,29,female,11214,Brooklyn,2011/1/2,Customer Service,2011/1/31,,10,30,10,Q1-2011
PID10730,31,female,10466,Bronx,2012/7/16,Customer Service,2012/8/14,,10,30,College,Q3-2012
PID04486,38,female,11694,Rockaway Park,2012/8/19,Customer Service,2012/9/17,,14,30,HS Graduate,Q3-2012
PID10738,29,female,11208,Brooklyn,2014/7/13,Customer Service,2014/8/11,,10,30,HS Graduate,Q3-2014
PID10689,43,female,11220,Brooklyn,2011/8/8,Customer Service,2011/9/6,2011/9/30,10,30,HS Graduate,Q3-2011
PID10736,30,female,11233,Brooklyn,2013/11/3,Customer Service,2013/12/2,2014/3/31,10,30,HS Graduate,Q4-2013
PID00759,38,female,11385,Ridgewood,2015/3/16,Customer Service,2015/4/14,,12,30,HS Graduate,Q2-2015
PID08211,43,female,11226,Brooklyn,2014/7/7,Customer Service,2014/8/4,2014/9/30,11,32,HS Graduate,Q3-2014
PID12919,27,male,11435,Jamaica,2014/4/22,Customer Service,2014/5/20,2014/5/22,8,30,HS Graduate,Q2-2014
PID10754,23,female,11236,Brooklyn,2013/5/21,Customer Service,2013/6/17,2013/6/27,10,30,HS Graduate,Q2-2013
PID10810,47,female,11226,Brooklyn,2015/4/7,Customer Service,2015/5/4,,10,30,HS Graduate,Q2-2015
PID18660,35,male,11209,Brooklyn,2012/9/15,Customer Service,2012/10/12,2013/3/4,10,30,HS Graduate,Q4-2012
PID08267,59,female,11412,Saint Albans,2013/3/6,Customer Service,2013/4/1,,11,20,HS Graduate,Q2-2013
PID00916,33,female,11212,Brooklyn,2013/3/8,Customer Service,2013/4/3,,10,35,HS Graduate,Q2-2013
PID15902,25,female,11229,Brooklyn,2014/2/5,Customer Service,2014/3/3,2014/4/7,11,40,HS Graduate,Q1-2014
PID03454,19,male,10452,Bronx,2015/6/24,Customer Service,2015/7/20,,10,40,HS Graduate,Q3-2015
PID05302,36,female,10452,Bronx,2015/4/16,Customer Service,2015/5/11,2015/6/1,10,40,HS Graduate,Q2-2015
PID16092,36,male,11413,Springfield Gardens,2013/11/11,Customer Service,2013/12/6,,9,30,HS Graduate,Q4-2013
PID08561,35,female,11221,Brooklyn,2014/3/23,Customer Service,2014/4/17,,9.5,30,HS Graduate,Q2-2014
PID10794,52,female,10009,New York,2012/6/22,Customer Service,2012/7/16,,11,30,HS Graduate,Q3-2012
PID04763,26,female,11221,Brooklyn,2014/12/16,Customer Service,2015/1/8,2015/2/27,10.82,20,College,Q1-2015
PID00763,34,female,11206,Brooklyn,2012/1/22,Customer Service,2012/2/14,,13,40,HS Graduate,Q1-2012
PID04769,23,female,11238,Brooklyn,2015/3/29,Customer Service,2015/4/21,,10.82,20,College,Q2-2015
PID16100,25,female,11691,Far Rockaway,2015/4/19,Customer Service,2015/5/12,,10,20,HS Graduate,Q2-2015
PID16933,32,male,11204,Brooklyn,2014/12/11,Customer Service,2015/1/3,2015/1/22,8.75,30,HS Graduate,Q1-2015
PID10803,50,female,11249,Brooklyn,2015/8/16,Customer Service,2015/9/8,,10,30,College,Q3-2015
PID00219,45,female,11691,Far Rockaway,2014/1/19,Customer Service,2014/2/10,2014/3/4,8,35,College,Q1-2014
PID04753,39,male,11236,Brooklyn,2014/12/16,Customer Service,2015/1/7,,10.82,20,HS Graduate,Q1-2015
PID02210,39,female,11210,Brooklyn,2015/3/29,Customer Service,2015/4/20,,13,40,HS Graduate,Q2-2015
PID18633,52,male,11230,Brooklyn,2012/10/3,Customer Service,2012/10/25,2012/12/21,10,20,HS Graduate,Q4-2012
PID00908,41,female,10033,New York,2015/5/11,Customer Service,2015/6/1,2015/9/4,10.75,30,Some College,Q2-2015
PID09268,30,female,11221,Brooklyn,2013/11/5,Customer Service,2013/11/26,,10.1,40,HS Graduate,Q4-2013
PID17739,45,male,10462,Bronx,2014/1/18,Customer Service,2014/2/8,,12.25,30,HS Graduate,Q1-2014
PID12912,32,male,11432,Jamaica,2014/7/9,Customer Service,2014/7/30,2014/9/16,8,40,HS Graduate,Q3-2014
PID10668,52,male,11211,Brooklyn,2014/11/14,Customer Service,2014/12/4,2015/2/18,10,30,HS Graduate,Q4-2014
PID10763,49,male,11221,Brooklyn,2015/2/24,Customer Service,2015/3/16,2015/3/20,9,40,HS Graduate,Q1-2015
PID03095,38,female,11207,Brooklyn,2013/6/12,Customer Service,2013/7/1,,18,30,HS Graduate,Q3-2013
PID06440,46,male,10009,New York,2014/3/12,Customer Service,2014/3/31,2014/4/4,9,35,HS Graduate,Q1-2014
PID10674,49,female,10460,Bronx,2015/9/2,Customer Service,2015/9/21,2015/9/23,11,30,HS Graduate,Q3-2015
PID10708,37,female,11234,Brooklyn,2015/2/25,Customer Service,2015/3/16,2015/3/21,10,30,HS Graduate,Q1-2015
PID04884,23,female,10457,Bronx,2015/3/6,Customer Service,2015/3/25,,10,24,HS Graduate,Q1-2015
PID18165,51,male,11413,Springfield Gardens,2015/9/27,Customer Service,2015/10/16,,17.5,30,HS Graduate,Q4-2015
PID10648,61,female,11230,Brooklyn,2012/4/12,Customer Service,2012/4/30,,9,30,10,Q2-2012
PID18178,34,male,11435,Jamaica,2014/6/24,Customer Service,2014/7/11,,10,30,HS Graduate,Q3-2014
PID08281,25,female,11212,Brooklyn,2014/12/20,Customer Service,2015/1/5,,9,26,HS Graduate,Q1-2015
PID10751,25,female,11216,Brooklyn,2013/11/16,Customer Service,2013/12/2,,10,30,HS Graduate,Q4-2013
PID04756,38,male,11216,Brooklyn,2014/7/29,Customer Service,2014/8/13,,10.28,30,HS Graduate,Q3-2014
PID10714,37,female,11233,Brooklyn,2014/6/29,Customer Service,2014/7/14,2014/12/29,10,30,HS Graduate,Q3-2014
PID00222,31,female,11433,Jamaica,2014/2/17,Customer Service,2014/3/3,2014/3/17,10,35,Some College,Q1-2014
PID04886,45,female,10472,Bronx,2015/3/20,Customer Service,2015/4/3,2015/6/5,10.6,30,HS Graduate,Q2-2015
PID10802,51,female,11209,Brooklyn,2013/11/18,Customer Service,2013/12/2,,10,30,HS Graduate,Q4-2013
PID08201,53,female,11221,Brooklyn,2014/6/30,Customer Service,2014/7/14,2014/7/21,11,32,HS Graduate,Q3-2014
PID10679,48,female,11201,Brooklyn,2013/9/30,Customer Service,2013/10/14,2013/11/1,10,30,HS Graduate,Q4-2013
PID10686,45,female,11213,Brooklyn,2011/5/24,Customer Service,2011/6/7,2013/5/3,10.5,30,HS Graduate,Q2-2011
PID00775,25,female,11206,Brooklyn,2015/2/4,Customer Service,2015/2/18,,12,30,HS Graduate,Q1-2015
PID04888,34,female,11213,Brooklyn,2015/10/1,Customer Service,2015/10/15,,10,35,HS Graduate,Q4-2015
PID00919,32,female,11212,Brooklyn,2013/8/28,Customer Service,2013/9/9,2014/6/10,11,30,HS Graduate,Q3-2013
PID10766,58,female,11226,Brooklyn,2015/8/27,Customer Service,2015/9/8,,12.5,30,HS Graduate,Q3-2015
PID18662,35,male,11209,Brooklyn,2012/9/30,Customer Service,2012/10/12,2013/3/4,10,30,HS Graduate,Q4-2012
PID00220,38,female,11356,College Point,2014/2/16,Customer Service,2014/2/27,2014/3/17,8,30,HS Graduate,Q1-2014
PID04882,29,female,11420,South Ozone Park,2013/10/31,Customer Service,2013/11/11,,10,40,HS Graduate,Q4-2013
PID18627,60,male,10027,New York,2012/10/28,Customer Service,2012/11/8,2012/11/28,11,20,College,Q4-2012
PID19125,21,male,11205,Brooklyn,2013/10/5,Customer Service,2013/10/15,,15,40,College,Q4-2013
PID10827,40,female,11236,Brooklyn,2013/9/6,Customer Service,2013/9/16,2013/11/5,10,30,HS Graduate,Q3-2013
PID15901,35,female,11207,Brooklyn,2014/2/28,Customer Service,2014/3/10,2014/4/18,11,40,HS Graduate,Q1-2014
PID08200,54,female,11413,Springfield Gardens,2014/11/15,Customer Service,2014/11/24,2015/1/12,11,25,HS Graduate,Q4-2014
PID00903,45,female,11201,Brooklyn,2015/7/7,Customer Service,2015/7/16,,13,20,HS Graduate,Q3-2015
PID10891,23,female,10455,Bronx,2015/8/1,Customer Service,2015/8/10,,10,30,HS Graduate,Q3-2015
PID10728,32,female,11209,Brooklyn,2015/10/3,Customer Service,2015/10/12,,10,30,HS Graduate,Q4-2015
PID12914,29,male,11216,Brooklyn,2012/9/30,Customer Service,2012/10/8,2012/10/11,7.25,30,HS Graduate,Q4-2012
PID10749,26,female,11208,Brooklyn,2015/1/4,Customer Service,2015/1/12,,10,30,HS Graduate,Q1-2015
PID18164,29,female,11434,Jamaica,2011/9/2,Customer Service,2011/9/9,,13,35,HS Graduate,Q3-2011
PID00899,49,female,11233,Brooklyn,2014/10/11,Customer Service,2014/10/18,,9.89,35,HS Graduate,Q4-2014
PID10699,41,female,11233,Brooklyn,2014/5/3,Customer Service,2014/5/9,2014/5/16,10,30,HS Graduate,Q2-2014
PID10703,40,female,11232,Brooklyn,2015/1/6,Customer Service,2015/1/12,2015/1/21,10,30,HS Graduate,Q1-2015
PID10765,28,female,11212,Brooklyn,2015/3/17,Customer Service,2015/3/23,2015/3/24,11,40,HS Graduate,Q1-2015
PID10884,26,female,11238,Brooklyn,2013/9/10,Customer Service,2013/9/16,2013/9/23,10,30,HS Graduate,Q3-2013
PID00770,29,female,11421,Woodhaven,2015/4/8,Customer Service,2015/4/14,,12,30,HS Graduate,Q2-2015
PID18672,29,female,11369,East Elmhurst,2012/9/19,Customer Service,2012/9/24,,13,30,HS Graduate,Q3-2012
PID00920,31,female,11207,Brooklyn,2013/7/10,Customer Service,2013/7/15,,10,30,HS Graduate,Q3-2013
PID00223,24,female,11418,Richmond Hill,2014/2/19,Customer Service,2014/2/24,,8,35,HS Graduate,Q1-2014
PID18653,40,female,11208,Brooklyn,2014/10/23,Customer Service,2014/10/28,,12.25,30,HS Graduate,Q4-2014
PID00772,27,female,11375,Forest Hills,2015/2/14,Customer Service,2015/2/18,2015/3/13,12,30,HS Graduate,Q1-2015
PID11386,51,male,10016,New York,2012/10/10,Customer Service,2012/10/10,2012/11/1,7.25,20,HS Graduate,Q4-2012
PID17075,26,male,11221,Brooklyn,2015/5/22,Food Service,2015/10/8,,8.75,30,HS Graduate,Q4-2015
PID09287,50,male,11224,Brooklyn,2014/12/3,Food Service,2015/10/22,,10,40,HS Graduate,Q4-2015
PID09993,40,female,11233,Brooklyn,2014/11/27,Food Service,2015/10/8,,10,30,HS Graduate,Q4-2015
PID05371,42,male,10460,Bronx,2015/4/10,Food Service,2015/9/28,2015/10/9,11,30,HS Graduate,Q3-2015
PID02021,54,male,10455,Bronx,2015/2/16,Food Service,2015/10/9,,9.25,35,HS Graduate,Q4-2015
PID08867,23,female,10460,Bronx,2014/10/24,Food Service,2015/7/16,,9,25,HS Graduate,Q3-2015
PID08868,23,female,10460,Bronx,2015/5/7,Food Service,2015/7/16,,9,35,HS Graduate,Q3-2015
PID07538,49,male,10452,Bronx,2015/3/5,Food Service,2015/7/27,,9.5,40,HS Graduate,Q3-2015
PID07076,30,female,11207,Brooklyn,2014/6/24,Food Service,2015/5/16,,8.75,20,HS Graduate,Q2-2015
PID17910,24,female,10468,Bronx,2015/3/27,Food Service,2015/10/23,,8.75,25,HS Graduate,Q4-2015
PID03082,24,female,11691,Far Rockaway,2015/6/9,Food Service,2015/7/20,,8.75,20,HS Graduate,Q3-2015
PID16842,24,female,10468,Bronx,2015/1/25,Food Service,2015/9/26,2015/10/20,8.75,30,HS Graduate,Q3-2015
PID17030,49,male,10452,Bronx,2014/12/27,Food Service,2015/4/24,2015/5/15,8.75,30,HS Graduate,Q2-2015
PID19486,29,female,11692,Arverne,2014/1/5,Food Service,2015/1/14,2015/1/16,8.75,24,HS Graduate,Q1-2015
PID08506,45,female,11423,Hollis,2015/5/20,Food Service,2015/10/5,,11,30,College,Q4-2015
PID19764,26,female,11228,Brooklyn,2014/11/8,Food Service,2014/12/31,2015/1/29,8.75,20,HS Graduate,Q4-2014
PID01787,50,male,10456,Bronx,2014/11/17,Food Service,2015/1/6,2015/2/3,9.5,40,HS Graduate,Q1-2015
PID13515,31,male,11236,Brooklyn,2014/12/3,Food Service,2015/7/22,,8.85,35,HS Graduate,Q3-2015
PID16447,35,female,10455,Bronx,2014/12/28,Food Service,2015/5/10,,8.75,21,HS Graduate,Q2-2015
PID17076,26,male,11221,Brooklyn,2014/9/28,Food Service,2015/10/8,,8.75,30,HS Graduate,Q4-2015
PID02022,54,male,10455,Bronx,2015/8/10,Food Service,2015/10/9,,9.25,35,HS Graduate,Q4-2015
PID05632,24,female,11212,Brooklyn,2015/1/20,Food Service,2015/9/3,,10,30,HS Graduate,Q3-2015
PID05195,49,female,10466,Bronx,2014/8/7,Food Service,2015/8/24,2015/10/2,8.75,20,HS Graduate,Q3-2015
PID12633,26,female,11208,Brooklyn,2014/7/4,Food Service,2015/3/18,2015/6/1,8.75,30,HS Graduate,Q1-2015
PID05366,26,female,11223,Brooklyn,2014/1/29,Food Service,2014/9/5,,8,26,HS Graduate,Q3-2014
PID07756,35,male,10457,Bronx,2015/1/9,Food Service,2015/4/30,,9.5,30,HS Graduate,Q2-2015
PID03141,23,female,10458,Bronx,2014/3/10,Food Service,2014/10/3,,8.75,30,HS Graduate,Q4-2014
PID16513,38,female,11691,Far Rockaway,2015/5/29,Food Service,2015/7/1,,9,30,HS Graduate,Q3-2015
PID16514,38,female,11691,Far Rockaway,2014/8/6,Food Service,2015/7/1,,9,30,HS Graduate,Q3-2015
PID19542,27,female,11433,Jamaica,2014/8/22,Food Service,2014/10/24,2014/10/31,8,30,11,Q4-2014
PID16930,49,male,11434,Jamaica,2014/6/22,Food Service,2014/12/16,,13.28,55,HS Graduate,Q4-2014
PID10008,27,male,11207,Brooklyn,2014/9/28,Food Service,2014/12/17,,8,20,HS Graduate,Q4-2014
PID05583,52,male,11206,Brooklyn,2014/7/29,Food Service,2015/7/15,,9,25,HS Graduate,Q3-2015
PID01767,31,male,11236,Brooklyn,2015/1/10,Food Service,2015/5/8,2015/7/21,10,25,College,Q2-2015
PID19479,51,male,11221,Brooklyn,2013/9/24,Food Service,2014/8/4,2014/8/22,8,25,11,Q3-2014
PID03120,33,male,11422,Rosedale,2013/11/2,Food Service,2014/11/7,,11,40,HS Graduate,Q4-2014
PID01788,50,male,10456,Bronx,2014/5/5,Food Service,2015/1/6,2015/2/3,9.5,40,HS Graduate,Q1-2015
PID05069,33,male,11205,Brooklyn,2015/6/25,Food Service,2015/8/24,,9.5,30,HS Graduate,Q3-2015
PID09353,29,female,11691,Far Rockaway,2014/5/21,Food Service,2014/9/3,,8.75,20,HS Graduate,Q3-2014
PID08810,52,male,11213,Brooklyn,2013/10/31,Food Service,2014/12/5,,8.75,25,HS Graduate,Q4-2014
PID08811,52,male,11213,Brooklyn,2014/2/19,Food Service,2014/12/5,,8.75,25,HS Graduate,Q4-2014
PID04834,29,female,10456,Bronx,2013/11/17,Food Service,2014/8/10,2014/8/29,8,20,HS Graduate,Q3-2014
PID09354,29,female,11691,Far Rockaway,2013/11/5,Food Service,2014/9/3,,8.75,20,HS Graduate,Q3-2014
PID06253,25,female,10466,Bronx,2014/6/16,Food Service,2015/7/1,,11.5,25,HS Graduate,Q3-2015
PID07724,47,male,11435,Jamaica,2015/2/26,Food Service,2015/5/11,,9.25,30,HS Graduate,Q2-2015
PID07776,27,male,11423,Hollis,2015/8/20,Food Service,2015/11/14,,9,27,Post Graduate,Q4-2015
PID13576,26,male,11221,Brooklyn,2013/12/16,Food Service,2014/5/22,,8.1,30,HS Graduate,Q2-2014
PID10480,57,male,11368,Corona,2015/5/19,Food Service,2015/8/17,2015/9/13,8.75,20,HS Graduate,Q3-2015
PID02848,39,male,11417,Ozone Park,2013/7/25,Food Service,2014/5/14,2014/7/20,8,30,HS Graduate,Q2-2014
PID08604,35,female,11419,South Richmond Hill,2014/11/9,Food Service,2015/5/8,,9,30,HS Graduate,Q2-2015
PID03159,26,male,11211,Brooklyn,2014/9/22,Food Service,2014/10/7,,8,20,HS Graduate,Q4-2014
PID03160,26,male,11211,Brooklyn,2014/5/30,Food Service,2014/10/7,,8,20,HS Graduate,Q4-2014
PID07031,31,male,11213,Brooklyn,2014/4/4,Food Service,2014/4/29,,8,30,HS Graduate,Q2-2014
PID05940,35,male,11208,Brooklyn,2014/8/16,Food Service,2015/6/7,,8.75,30,HS Graduate,Q2-2015
PID13436,47,male,11418,Richmond Hill,2014/2/21,Food Service,2014/5/21,,8.1,30,HS Graduate,Q2-2014
PID05952,24,female,10459,Bronx,2015/3/28,Food Service,2015/7/7,,8.75,40,HS Graduate,Q3-2015
PID12852,49,male,10025,New York,2015/3/8,Food Service,2015/10/15,,9,30,HS Graduate,Q4-2015
PID12853,49,male,10025,New York,2014/10/31,Food Service,2015/10/15,,9,30,College,Q4-2015
PID19449,25,female,11213,Brooklyn,2014/7/30,Food Service,2015/2/9,,8.75,20,HS Graduate,Q1-2015
PID06665,47,male,10026,New York,2014/6/20,Food Service,2015/7/22,2015/8/14,9,30,HS Graduate,Q3-2015
PID06666,47,male,10026,New York,2015/7/5,Food Service,2015/7/22,2015/8/14,9,30,HS Graduate,Q3-2015
PID08937,34,female,11218,Brooklyn,2013/11/8,Food Service,2014/11/14,2015/5/29,9,25,HS Graduate,Q4-2014
PID05406,42,male,11694,Rockaway Park,2014/1/24,Food Service,2014/12/17,,8.75,35,HS Graduate,Q4-2014
PID03410,30,male,11220,Brooklyn,2014/2/13,Food Service,2014/4/13,,8,30,HS Graduate,Q2-2014
PID02221,30,male,11207,Brooklyn,2014/10/30,Food Service,2015/6/12,,8.75,30,HS Graduate,Q2-2015
PID02222,30,male,11207,Brooklyn,2014/5/16,Food Service,2015/6/12,,8.75,30,HS Graduate,Q2-2015
PID07743,42,male,11216,Brooklyn,2014/1/5,Food Service,2014/9/22,,8,30,HS Graduate,Q3-2014
PID00128,56,male,11694,Rockaway Park,2015/5/28,Food Service,2015/9/17,,8.75,30,HS Graduate,Q3-2015
PID02462,59,male,11207,Brooklyn,2013/4/7,Food Service,2014/5/2,,8,35,HS Graduate,Q2-2014
PID10443,23,male,11691,Far Rockaway,2014/9/2,Food Service,2015/2/16,2015/3/5,9,30,HS Graduate,Q1-2015
PID13414,52,male,11693,Far Rockaway,2013/10/26,Food Service,2014/6/4,2014/6/13,8.1,30,HS Graduate,Q2-2014
PID13059,25,female,11691,Far Rockaway,2013/5/3,Food Service,2014/5/22,2014/7/30,10,30,HS Graduate,Q2-2014
PID05076,23,male,11216,Brooklyn,2015/6/16,Food Service,2015/7/23,,9,25,HS Graduate,Q3-2015
PID00928,56,female,11691,Far Rockaway,2014/2/23,Food Service,2014/4/18,,8.25,30,HS Graduate,Q2-2014
PID00124,24,female,10459,Bronx,2014/5/4,Food Service,2015/3/21,,8.75,25,HS Graduate,Q1-2015
PID09526,26,female,11212,Brooklyn,2014/8/8,Food Service,2014/10/23,2014/11/5,8,30,HS Graduate,Q4-2014
PID14288,49,male,11434,Jamaica,2013/11/12,Food Service,2014/4/10,,10,35,HS Graduate,Q2-2014
PID09357,28,male,10031,New York,2014/4/7,Food Service,2014/9/3,,8.75,20,HS Graduate,Q3-2014
PID13476,36,female,11226,Brooklyn,2014/1/13,Food Service,2014/6/19,,8.1,30,HS Graduate,Q2-2014
PID16981,28,female,11206,Brooklyn,2014/3/23,Food Service,2014/8/19,2014/11/16,8,32,HS Graduate,Q3-2014
PID12662,32,male,11691,Far Rockaway,2014/5/26,Food Service,2015/5/20,,8.75,30,HS Graduate,Q2-2015
PID13415,52,male,11693,Far Rockaway,2013/5/30,Food Service,2014/6/4,2014/6/13,8.1,30,HS Graduate,Q2-2014
PID05939,31,male,11216,Brooklyn,2014/12/10,Food Service,2015/10/19,,8.75,30,HS Graduate,Q4-2015
